Unnamed: 0,Review_ID,Review_Text,Filled_Stars,Review_Time,filename
3,ChdDSUhNMG9nS0VJQ0FnSUMyOGJIZXZBRRAB,"The return policy needs to change. Most of my wardrobe is B.R but the ONE time, I try to return an item a couple weeks old with the receipt, no tags, washed, and a couple minor marks on it, I wasn’t able to return it. That’s fine no big …",1,2022,Michigan_Rochester Hills_VILLAGE ROCHESTER.csv
4,ChdDSUhNMG9nS0VJQ0FnSUM0anZ2RXp3RRAB,I have always loved BR.  Half of my wardrobe is from this company (work and everyday).  I have always gone to BR due to higher quality of product and friendlier customer service even though they are 3x the cost of many other places. …,1,2019,Michigan_Rochester Hills_VILLAGE ROCHESTER.csv
5,ChZDSUhNMG9nS0VJQ0FnSURBeV95SklnEAE,"I really enjoy this BR location, as they have a nice selection, a good amount of fitting rooms, and a helpful/friendly staff. I have had clothes sent out for basic alterations, and I appreciate the communication between staff and myself on …",5,2018,Michigan_Rochester Hills_VILLAGE ROCHESTER.csv
6,ChdDSUhNMG9nS0VJQ0FnSURNcGIzczlBRRAB,"Banana Republic fits my budget and style better than other brands, but what keeps me coming back is the customer service. …",5,2020,Michigan_Rochester Hills_VILLAGE ROCHESTER.csv
7,ChdDSUhNMG9nS0VJQ0FnSURRekxtdXdRRRAB,I received excellent service from Wyett. The store didnt have stock of an item I was looking for. He offered to call ahead to the next BR store 15min away to put it on hold for me. I went to the next BR store and picked up the item. I …,5,2018,Michigan_Rochester Hills_VILLAGE ROCHESTER.csv
8,ChdDSUhNMG9nS0VJQ0FnSURzOGRHQjZnRRAB,"Have shopped this store since it opened with good experiences til today. Allowing a dog in the store is not a practice I support, but allowing one in that continues to bark is simply inappropriate. I stopped shopping and left the store shortly after barking persisted.",2,2020,Michigan_Rochester Hills_VILLAGE ROCHESTER.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNxeHVQUF9BRRAB,"This is the best BR i have been. High quality clothes, good prices with 40%off +10% if you buy online. Staff is friendly too",5,2021,Michigan_Rochester Hills_VILLAGE ROCHESTER.csv
0,ChdDSUhNMG9nS0VJQ0FnSURSNnNXT3lBRRAB,I went in the Somerset store today to return some items purchased on line. I had the order number and was returning items on time. The sales people could not find my order but how they handled this was so embarrassing to me. They made a …,2,2023,Michigan_Troy_Somerset Collection.csv
1,ChZDSUhNMG9nS0VJQ0FnSURLdE5HQmNREAE,"I had an AMAZING experience here! I went in ready to shop for a new wardrobe, I was greeted by so many sales reps and they were all so friendly! I specifically worked with Pauline and she was so sweet and helpful! She brought me so many …",5,2021,Michigan_Troy_Somerset Collection.csv
2,ChdDSUhNMG9nS0VJQ0FnSUR1dm92QjBRRRAB,If you're looking for quality clothing with monochrome colors this is definitely the place for you however I would say they're a bit pricey. The staff was very friendly and the store was clean,5,2022,Michigan_Troy_Somerset Collection.csv
3,ChZDSUhNMG9nS0VJQ0FnSURRcUxYbE5BEAE,Banana republic is by far one of my favorite stores to shop at until I came to the one in the somerset mall. I was pushed into a corner by three sales clerks one by the name of Xena. I felt like I was being pressured into getting card for …,1,2018,Michigan_Troy_Somerset Collection.csv
4,ChdDSUhNMG9nS0VJQ0FnSUNPeXJiRm93RRAB,Disappointed…use to be our go to however their opening hours are impossible to make. Closing at 7:00pm is impossible for people working and commuting.,1,2022,Michigan_Troy_Somerset Collection.csv
5,ChZDSUhNMG9nS0VJQ0FnSURCeTV5YVJREAE,"OK, stuff that is expensive.  No on one offered to help me find anything.",2,2023,Michigan_Troy_Somerset Collection.csv
6,ChdDSUhNMG9nS0VJQ0FnSURBeS1xZ2tnRRAB,"One of the nicer looking BR stores, great selection, good service and usually very clean. I would say out of all the BR stores they have the largest shoe selection as well.",5,2018,Michigan_Troy_Somerset Collection.csv
7,ChdDSUhNMG9nS0VJQ0FnSURRd3ZhcGd3RRAB,Very nice store and they pull people from long checkout lines to pay by CC on mobile devices to speed up checkout. That is very helpful.,5,2018,Michigan_Troy_Somerset Collection.csv
8,ChdDSUhNMG9nS0VJQ0FnSURncThUdWxRRRAB,Love this place. Ashley and Laith helped me out today. Exceptional service. Thank you for a great variety and service!,5,2018,Michigan_Troy_Somerset Collection.csv
9,ChZDSUhNMG9nS0VJQ0FnSUR5OExPRWZ3EAE,Great styles and colors. Just wish it was a hit more affordable,5,2021,Michigan_Troy_Somerset Collection.csv
0,ChdDSUhNMG9nS0VJQ0FnSUNabDYzeDlBRRAB,"I've never had clothes from BR, my first experience was great! The stuff is polite and helpful. I came in just to take a look but end up finding the perfect sweater for the winter! Definitely will come back!",5,2023,Minnesota_Bloomington_Mall Of America.csv
1,ChZDSUhNMG9nS0VJQ0FnSUNaMnFfWEVBEAE,"I used to shop here at least monthly if not more often, buying both casual clothes and clothes for work. BR used to have a decent selection but now with their ""pivot"" to trying to be an upscale brand, there is almost no inventory and what …",2,2023,Minnesota_Bloomington_Mall Of America.csv
2,ChdDSUhNMG9nS0VJQ0FnSUR1M3Vld2tBRRAB,"My visit was extremely disappointing. I had a goal to furnish my business wear, and couldn't find help. Staff were negligent, stayed by the register chatting. They were very selective in whom they served. One staff member walked from the …",1,2022,Minnesota_Bloomington_Mall Of America.csv
3,ChdDSUhNMG9nS0VJQ0FnSURaMHVXbGtBRRAB,"Gino was a real one, good man.",5,2023,Minnesota_Bloomington_Mall Of America.csv
4,ChdDSUhNMG9nS0VJQ0FnSUR1eF9ITXBnRRAB,"I may be the odd one out as far as recent reviews go, but I honestly can say this was an amazing experience at the MOA!! Staff were awesome, checked in multiple times with me and wanted to get to know me and my work opportunities. Helped me …",5,2022,Minnesota_Bloomington_Mall Of America.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNlaXRTYkFREAE,Petite section disappeared. All petite sizes are “blended” throughout the store. This defeats the purpose of in person shopping - trying apparel on and assessing quality and price point. Good luck finding what you are looking for… It’s best …,2,2022,Minnesota_Bloomington_Mall Of America.csv
6,ChdDSUhNMG9nS0VJQ0FnSURPenJxRHFBRRAB,"I have nothing against the brand.
The guy at this store asked me for my ssn to use my existing banana republic card. …",1,2022,Minnesota_Bloomington_Mall Of America.csv
7,ChdDSUhNMG9nS0VJQ0FnSURJMHBTZWl3RRAB,"Honestly, the selection was good, but the staff weren't very friendly, and at some point, my husband noticed that one of the sales associates (or manager?) was watching me very closely. After he said it, I saw that it was true and though I …",2,2019,Minnesota_Bloomington_Mall Of America.csv
8,ChdDSUhNMG9nS0VJQ0FnSURnbnVmX29BRRAB,"I shopped here last night around 7PM on Wednesday, June 21st and was greeted by the friendliest staff! :D They were more than willing to go out their way to help me find great styles and sizes. Everyone I talked to was knowledgeable about …",5,2018,Minnesota_Bloomington_Mall Of America.csv
9,ChdDSUhNMG9nS0VJQ0FnSURVeXZPa3hBRRAB,"The young lady who helped me out went out of her way to make sure I had everything I needed after an airline destroyed my clothing.  She was pleasant, friendly, polite and knowledgeable. A true asset to your company.   Thank you so much.",5,2019,Minnesota_Bloomington_Mall Of America.csv
0,ChZDSUhNMG9nS0VJQ0FnSURaaUpmeVZBEAE,This particular store is not what it used to be. Though this comment is couple of month later but my experience with a woman with grey hair was awful. She was argumentative …,1,2023,Minnesota_Eagan_TWIN CITIES EAGAN.csv
1,ChZDSUhNMG9nS0VJQ0FnSURKeElyMU9nEAE,"Awful experience. Woman working today- heavy set, older woman with graying hair, was entirely rude. Had a visible attitude that made my shopping experience uncomfortable.",2,2023,Minnesota_Eagan_TWIN CITIES EAGAN.csv
2,ChZDSUhNMG9nS0VJQ0FnSUNncGRHUGNBEAE,Pleasant staff and great prices (obviously). It can get very busy during peak hours but there is usually a pretty good deal to find here. All the deals are clearly posted and you can always ask a staff member if you have any questions. Great stop at the outlets!,5,2018,Minnesota_Eagan_TWIN CITIES EAGAN.csv
3,ChdDSUhNMG9nS0VJQ0FnSUMtMW9IU3F3RRAB,"I’ve been here a few times in the past few months and service hasn’t been great. I understand short staffing, but last night there was an employee walking around with his cell phone in one hand and maybe one item at a time to put away in …",2,2023,Minnesota_Eagan_TWIN CITIES EAGAN.csv
4,ChdDSUhNMG9nS0VJQ0FnSURnN05TeDJnRRAB,"I'm usually a huge BR factory fan and have gone here many times. The service is usually great. However, I went there Friday for my birthday because they were having a big sale with everything 50 to 70 percent off. Well, if you look at my …",1,2017,Minnesota_Eagan_TWIN CITIES EAGAN.csv
5,ChZDSUhNMG9nS0VJQ0FnSUR5dHFfSlFBEAE,"Clean, peaceful ambience for shopping, not much crowded.. enjoyed shopping here.. would shop again..",5,2021,Minnesota_Eagan_TWIN CITIES EAGAN.csv
6,ChdDSUhNMG9nS0VJQ0FnSURKX3N2RXh3RRAB,Not well organized. long wait at the wrap. no staff to help with sizing.,1,2023,Minnesota_Eagan_TWIN CITIES EAGAN.csv
7,ChdDSUhNMG9nS0VJQ0FnSUR1M3A3Q19nRRAB,"You have to wait 90  to 120 minutes in the checkout line at this store.  Today was our second try and we just gave up at the one hour mark.  Yeah, staffing shortage, but also the people doing the checkout are moving at a GLACIAL pace - 8 to 10 minutes a customer.  Avoid at all costs.",1,2022,Minnesota_Eagan_TWIN CITIES EAGAN.csv
8,ChdDSUhNMG9nS0VJQ0FnSUNKeU95amlBRRAB,Don’t work here. SM is super fake and low emotional intelligence.,1,2023,Minnesota_Eagan_TWIN CITIES EAGAN.csv
9,ChZDSUhNMG9nS0VJQ0FnSUMyLU0yYVNBEAE,"Great selection, they're a bit short handed on the cash registers for the amount of business they were getting but worth the wait in line. Their clothing is great value for the price.",5,2022,Minnesota_Eagan_TWIN CITIES EAGAN.csv
0,ChZDSUhNMG9nS0VJQ0FnSUNaMnUtSUl3EAE,"I used to shop here at least monthly if not more often, buying both casual clothes and clothes for work. BR used to have a decent selection but now with their ""pivot"" to trying to be an upscale brand, there is almost no inventory and what …",1,2023,Minnesota_Edina_SOUTHDALE CENTER.csv
1,ChZDSUhNMG9nS0VJQ0FnSUNlNXNHRUt3EAE,"Overall, its fine. Spacious store, well stocked, clean. Staff was prompt to check on you when you enter. I do agree with the other reviews here that you do feel a little pressure to buy stuff from the staff. Trial rooms are neat. I like coming in her to feel the fabrics in person.",5,2022,Minnesota_Edina_SOUTHDALE CENTER.csv
2,ChZDSUhNMG9nS0VJQ0FnSURPOGRMR1FnEAE,"Large store, fairly well stocked but horrible staff. I was looking for specific items & the lady helping asked several times to see the photo on my phone of the items I had seen online acting as if she wasn’t familiar with them at all & had …",3,2022,Minnesota_Edina_SOUTHDALE CENTER.csv
3,ChZDSUhNMG9nS0VJQ0FnSURtaTdDbGRBEAE,"Sales staff is AGGRESSIVE! I’m the type of person who likes to look around by myself, with little or no hand holding. It’s hard to do at this location. They push the banana card and rewards system HARD. I already have both. They ask me …",3,2022,Minnesota_Edina_SOUTHDALE CENTER.csv
4,ChZDSUhNMG9nS0VJQ0FnSUNHMzZqalRBEAE,"I generally tend to shop at banana Republic but I usually do not go to this store.  I was pretty impressed they have a large selection, the store was clean in pretty well organized and the staff is fairly nice.  Although they did they seem …",4,2022,Minnesota_Edina_SOUTHDALE CENTER.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNpOVlUVUFREAE,"The store was spotless, however, that kind of translated to the employees being more concerned with that then customer service. I received the cursory looks and ""doing okay"", but when I tried to engage them it was not a warm welcome; I was …",4,2021,Minnesota_Edina_SOUTHDALE CENTER.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNlNmM3YU1nEAE,Lol I bought some stuff and my Girlfriend was helping me try out stuff but she was denied the bathroom by the staff in a very funny way. Like maybe it was open mic night I don’t know but it was kinda dumb lol,1,2022,Minnesota_Edina_SOUTHDALE CENTER.csv
7,ChdDSUhNMG9nS0VJQ0FnSUR3eHNHbmtRRRAB,After a long day of wedding registry shopping we took a quick trip into BR to check out their suits as they were a potential for our wedding. Jodi in the front greeted us as we stormed in. As we were looking around she gave us honest …,5,2019,Minnesota_Edina_SOUTHDALE CENTER.csv
8,ChZDSUhNMG9nS0VJQ0FnSURNMzVEMUxBEAE,"I live in a city where it's slim pickings for work wear
for women.  I was in town and decided to swing through Macy's and was disappointed. On my way to another store I decided to stop into banana republic. I never …",5,2020,Minnesota_Edina_SOUTHDALE CENTER.csv
9,ChZDSUhNMG9nS0VJQ0FnSURZc0xIZVFnEAE,"Plenty of selection and exceptional customer service. There were plenty of available reps willing to help out, find different sizes, or start throwing try-on items in a dressing room for me. No wait to check out. They were also able to …",5,2019,Minnesota_Edina_SOUTHDALE CENTER.csv
0,ChdDSUhNMG9nS0VJQ0FnSUNCM2FTRXZBRRAB,"I was going to totally write this location off. This is my second time coming to this place and the staff ignored me. All except one, I didn't get her name but she was warm and willing to talk collections and fashion changes pertaining …",3,2023,Minnesota_Roseville_ROSEDALE.csv
1,ChdDSUhNMG9nS0VJQ0FnSUQtN1k2OG1nRRAB,"I have been a customer of Rosedale's Banana Republic for years and always received great service, but the last time I was in, I received OUTSTANDING service from the new Store Manager, Jose! I had bought a pair of jeans a few months back …",5,2023,Minnesota_Roseville_ROSEDALE.csv
2,ChdDSUhNMG9nS0VJQ0FnSUNxdUt1UjB3RRAB,"I haven’t been clothing shopping for a long time, and when the temperature climbed I needed some new summer clothes. I chose Banana because I like their styles and they fit me well. I had one of the best cloth shopping experience of my …",5,2021,Minnesota_Roseville_ROSEDALE.csv
3,ChdDSUhNMG9nS0VJQ0FnSUMtb2V1dzdBRRAB,"I have been a patron at BR for decades and an always pleased with the products and service! Well made, stylish clothing that will dress up your daily attire!",5,2023,Minnesota_Roseville_ROSEDALE.csv
4,ChZDSUhNMG9nS0VJQ0FnSUMyODhPVmVnEAE,"This is one of my all time favorite stores. Quality product, in the know, classic wear & fun trends. The staff are knowledgeable of product and are excellent with finding what works for you! Very customer focused!",5,2022,Minnesota_Roseville_ROSEDALE.csv
5,ChdDSUhNMG9nS0VJQ0FnSUR1ZzhUMzNBRRAB,"Pants will fall apart after 3 washes, buttons on suits won’t last a day, they will fall off just from walking. My JCPenney suit is holding up strong after 5 years",1,2022,Minnesota_Roseville_ROSEDALE.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNXeV9EWVV3EAE,I received exceptional service here. Each associate greeted me and engaged. I was offered help on numerous occasions and the interactions were genuine. A really refreshing shopping experience.,5,2022,Minnesota_Roseville_ROSEDALE.csv
7,ChdDSUhNMG9nS0VJQ0FnSUNDODZ2aDRBRRAB,"My daughter and I were shopping today at Banana Republic at Rosedale and had an amazing experience. Exceptional customer service, over the top helpful staff who had knowledge of product and great suggestions.  Thank you Katie and male co worker (name?).",5,2020,Minnesota_Roseville_ROSEDALE.csv
8,ChZDSUhNMG9nS0VJQ0FnSURVMEp1a1ZREAE,"The girl at the counter made me sign up for banana republic Visa card in the night before the shop closure, by claiming that I would be eligible for 20% off on purchases made for 24 hours. Believing her I travelled to mall of America store …",1,2019,Minnesota_Roseville_ROSEDALE.csv
9,ChZDSUhNMG9nS0VJQ0FnSUNJellpV1FBEAE,"The store representative, while at the same checking out customers as a cashier, searched Banana Republic stores across the US in an effort to identify stores that may have a particular item I wanted to purchase (an item that had recently …",5,2019,Minnesota_Roseville_ROSEDALE.csv
0,ChdDSUhNMG9nS0VJQ0FnSURlMWNpQjFBRRAB,"Great experience here. Staff were welcoming and helpful. Parking lot is the worst. It's best you park away from the establishment so you don't have to spend 30 mins doing the waltz with other cars. Location is quite big, spacious in every dedicated area. There's variety of product here. I'll be back to see what else they have.",4,2023,Minnesota_St Louis Park_SHOPPES AT KNOLLWOOD.csv
1,ChZDSUhNMG9nS0VJQ0FnSUNKaUlEVEx3EAE,"Terrible service, terrible clothes and employees are terribly rude. Return policy changed with no flexibility to return or get store credit. All of their clothes are the rejects from other stores so do not fit correctly, and now you can’t return them. That’s a really good store policy. No wonder online shopping is taking over.",1,2023,Minnesota_St Louis Park_SHOPPES AT KNOLLWOOD.csv
2,ChZDSUhNMG9nS0VJQ0FnSURwdnB1eGRBEAE,Size 10 is in high demand and hard to find. Nice store and good deals.,4,2023,Minnesota_St Louis Park_SHOPPES AT KNOLLWOOD.csv
3,ChZDSUhNMG9nS0VJQ0FnSURCOU5XMEtREAE,Great place to be nickel and dimed. Low quality - think like target or fast fashion for most men’s pants here. Can still find a deal sometimes on a dress shirt or polo. Disappointed in service at this store after being a loyal customer for years.,2,2023,Minnesota_St Louis Park_SHOPPES AT KNOLLWOOD.csv
4,ChdDSUhNMG9nS0VJQ0FnSUR1Ny1fd3ZnRRAB,"Good place to find Banana Republic clothes for a reduced price.  Large store with more selection than most BR mall stores.  Note, as a factory store, they often do not carry every size (I.e. all the larges we're gone for several items). …",5,2022,Minnesota_St Louis Park_SHOPPES AT KNOLLWOOD.csv
